GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0
2024-04-13T16:55:21.426043+00:00,G08,25098604.089023188,4841552.507410936,7875723.029721865,21218060.43642852,45.1
2024-04-13T16:55:21.426043+00:00,G10,-1811792.905353398,17447803.458657958,20048226.70823038,22875190.087138433,43.6
2024-04-13T16:55:21.426043+00:00,G21,15797439.999966579,2126447.9658936807,21813687.639039796,21677037.77055802,41.4
2024-04-13T16:55:21.426043+00:00,G27,23060046.462735422,13308675.164418181,-3295621.176808701,22267222.47605348,43.4
2024-04-13T16:55:21.426043+00:00,G28,5149029.391060995,25865333.198334165,-3180113.3591360487,23715329.23088798,34.5
2024-04-13T16:55:21.426043+00:00,G32,7618642.399226844,17773536.29657144,18504863.953032017,21324441.30362794,43.4
2024-04-13T16:55:22.426043+00:00,G02,14674724.74305619,-4640409.3404025305,22114653.50395511,22706726.584898375,41.4
2024-04-13T16:55:22.426043+00:00,G03,23107211.520513386,-12009931.901079718,4727569.538934811,24046409.074631315,42.5
2024-04-13T16:55:22.426043+00:00,G08,25099423.560581073,4842184.79103323,7872804.710535916,21218297.871043902,46.3
2024-04-13T16:55:22.426043+00:00,G10,-1813912.9140894664,17449139.804013014,20046826.788314983,22875602.608990666,44.1
2024-04-13T16:55:22.426043+00:00,G21,15797890.960813966,2129059.969465216,21813193.381223477,21676740.697574064,42.0
2024-04-13T16:55:22.426043+00:00,G27,23059604.185767576,13308727.72414121,-3298736.5528308656,22267818.749312,44.8
2024-04-13T16:55:22.426043+00:00,G28,5148799.92205441,25865763.46544919,-3176970.271542524,23714890.318478417,32.2
2024-04-13T16:55:22.426043+00:00,G32,7616499.968361479,17772690.409482937,18506557.997441716,21324751.28915954,43.0
2024-04-13T16:55:23.426043+00:00,G02,14675192.782129385,-4637757.566602153,22114931.926424727,22706266.703802764,40.3
2024-04-13T16:55:23.426043+00:00,G03,23106821.869556468,-12009403.471759815,4730728.40075693,24045955.200841337,40.8
2024-04-13T16:55:23.426043+00:00,G08,25100242.734947152,4842816.880044857,7869886.227284669,21218532.02501835,48.0
2024-04-13T16:55:23.426043+00:00,G10,-1816032.69934073,17450476.183469765,20045426.445691336,22876013.909327656,40.1
2024-04-13T16:55:23.426043+00:00,G21,15798342.067349346,2131671.8755383017,21812698.68251617,21676445.0904084,39.5
2024-04-13T16:55:23.426043+00:00,G27,23059161.563024826,13308780.144408977,-3301851.8607280264,22268415.929981835,44.8
2024-04-13T16:55:23.426043+00:00,G28,5148570.433634397,25866193.35352475,-3173827.116140177,23714429.244292323,32.0
2024-04-13T16:55:23.426043+00:00,G32,7614357.296273678,17771844.559930917,18508251.657136988,21325054.992612753,45.2
2024-04-13T16:55:24.426043+00:00,G02,14675660.986974485,-4635105.791269464,22115209.89822118,22705809.82414461,43.7
2024-04-13T16:55:24.426043+00:00,G03,23106431.921766113,-12008874.79124733,4733887.160885025,24045498.325613905,44.0
2024-04-13T16:55:24.426043+00:00,G08,25101061.612072743,4843448.774472841,7866967.580061299,21218766.178992793,48.4
2024-04-13T16:55:24.426043+00:00,G10,-1818152.261083209,17451812.596982278,20044025.68037773,22876421.929023717,40.2
2024-04-13T16:55:24.426043+00:00,G21,15798793.31955464,2134283.6840551915,21812203.54293092,21676150.704757977,43.1
2024-04-13T16:55:24.426043+00:00,G27,23058718.594486058,13308832.425272763,-3304967.100501339,22269007.735984612,42.9
2024-04-13T16:55:24.426043+00:00,G28,5148340.925775228,25866622.862508163,-3170683.893350786,23713979.861752115,35.1
2024-04-13T16:55:24.426043+00:00,G32,7612214.383085115,17770998.747996636,18509944.932016794,21325364.070733026,46.9
2024-04-13T16:55:25.426043+00:00,G02,14676129.357600596,-4632454.014383804,22115487.419349026,22705346.348304145,42.1
2024-04-13T16:55:25.426043+00:00,G03,23106041.67719034,-12008345.859514885,4737045.819203554,24045042.951105196,43.8
2024-04-13T16:55:25.426043+00:00,G08,25101880.191918224,4844080.4743512785,7864048.768926731,21219000.298066806,47.2
2024-04-13T16:55:25.426043+00:00,G10,-1820271.5993525255,17453149.044542335,20042624.492352925,22876816.16304776,43.5
2024-04-13T16:55:25.426043+00:00,G21,15799244.71741956,2136895.395003674,21811707.962472156,21675852.096154857,44.2
2024-04-13T16:55:25.426043+00:00,G27,23058275.280152265,13308884.566781878,-3308082.2719938736,22269603.10183181,41.6
2024-04-13T16:55:25.426043+00:00,G28,5148111.3983956175,25867051.99245031,-3167540.6028386806,23713503.780378766,37.7
2024-04-13T16:55:25.426043+00:00,G32,7610071.228747152,17770152.97369371,18511637.822115075,21325666.27346751,44.0
2024-04-13T16:55:26.426043+00:00,G02,14676597.893981123,-4629802.2361263875,22115764.48979177,22704889.46864599,38.5
2024-04-13T16:55:26.426043+00:00,G03,23105651.135864463,-12007816.676518563,4740204.375698107,24044583.98185164,38.5
2024-04-13T16:55:26.426043+00:00,G08,25102698.47443812,4844711.979709103,7861129.793963257,21219236.546067383,45.1
2024-04-13T16:55:26.426043+00:00,G10,-1822390.7138923537,17454485.525957238,20041222.881789073,22877227.46338475,35.6
2024-04-13T16:55:26.426043+00:00,G21,15799696.260920584,2139507.008294785,21811211.941158865,21675552.615040857,49.5
2024-04-13T16:55:26.426043+00:00,G27,23057831.6199914,13308936.568988826,-3311197.375284033,22270188.311652277,35.4
2024-04-13T16:55:26.426043+00:00,G28,5147881.851508036,25867480.743227765,-3164397.2455449137,23713084.37731264,32.7
2024-04-13T16:55:26.426043+00:00,G32,7607927.833379365,17769307.237102423,18513330.32733263,21325972.943457738,44.6
2024-04-13T16:55:27.426043+00:00,G02,14677066.596123204,-4627150.456487486,22116041.10955285,22704430.80906562,38.4
2024-04-13T16:55:27.426043+00:00,G03,23105260.297835745,-12007287.242229816,4743362.830259766,24044125.29180156,42.0
2024-04-13T16:55:27.426043+00:00,G08,25103516.459617395,4845343.290599226,7858210.655144171,21219465.88378173,36.6
2024-04-13T16:55:27.426043+00:00,G10,-1824509.604633823,17455822.041152954,20039820.84873406,22877660.08788782,30.3
2024-04-13T16:55:27.426043+00:00,G21,15800147.950035261,2142118.5238454263,21810715.479008894,21675254.913849063,51.0
2024-04-13T16:55:27.426043+00:00,G27,23057387.614027984,13308988.431940233,-3314312.410049881,22270788.17965565,37.3
2024-04-13T16:55:27.426043+00:00,G28,5147652.284981335,25867909.11498485,-3161253.820448419,23712617.89355905,36.2
2024-04-13T16:55:27.426043+00:00,G32,7605784.196980187,17768461.53825517,18515022.447666008,21326278.4617336,46.8
2024-04-13T16:55:28.426043+00:00,G02,14677535.464030849,-4624498.675475204,22116317.278633833,22703964.017683785,40.5
2024-04-13T16:55:28.426043+00:00,G03,23104869.163153693,-12006757.55662378,4746521.182760129,24043672.604626387,42.1
2024-04-13T16:55:28.426043+00:00,G08,25104334.14739743,4845974.407041132,7855291.352598303,21219695.256396517,37.6
2024-04-13T16:55:28.426043+00:00,G10,-1826628.272075017,17457158.590412766,20038418.39286076,22878038.1281098,30.8
2024-04-13T16:55:28.426043+00:00,G21,15800599.784748243,2144729.9416141617,21810218.576032255,21674956.89855335,50.4
2024-04-13T16:55:28.426043+00:00,G27,23056943.262217876,13309040.155690216,-3317427.37645398,22271380.893069748,38.8
2024-04-13T16:55:28.426043+00:00,G28,5147422.698800589,25868337.107648835,-3158110.3281191946,23712152.317216784,34.3
2024-04-13T16:55:28.426043+00:00,G31,10440585.625000244,20557421.852082293,-13037597.36455603,24712827.080332667,31.1
2024-04-13T16:55:28.426043+00:00,G32,7603640.3195534935,17767615.877186395,18516714.183107574,21326577.942234118,45.5
2024-04-13T16:55:29.426043+00:00,G02,14678004.49767123,-4621846.8933056,22116592.99701465,22703506.23061431,44.8
2024-04-13T16:55:29.426043+00:00,G03,23104477.73187066,-12006227.619678982,4749679.4330491265,24043233.703123227,36.4
2024-04-13T16:55:29.426043+00:00,G08,25105151.53769713,4846605.329036462,7852371.886535135,21219939.88050161,44.2
2024-04-13T16:55:29.426043+00:00,G10,-1828746.7157049393,17458495.173383445,20037015.514509823,22878428.453285072,40.5
2024-04-13T16:55:29.426043+00:00,G21,15801051.765045425,2147341.2615667353,21809721.232237555,21674655.637517136,45.2
2024-04-13T16:55:29.426043+00:00,G27,23056498.564562447,13309091.740287611,-3320542.274339397,22271975.386406057,35.4
2024-04-13T16:55:29.426043+00:00,G28,5147193.09291738,25868764.721209727,-3154966.768667658,23711691.801437657,38.7
2024-04-13T16:55:29.426043+00:00,G31,10440417.191288048,20559072.465140406,-13035049.411974628,24712281.446958464,29.3
2024-04-13T16:55:29.426043+00:00,G32,7601496.201198327,17766770.253968127,18518405.533574525,21326879.830864683,44.6
2024-04-13T16:55:30.426043+00:00,G02,14678473.697054343,-4619195.109952813,22116868.264700416,22703047.256930023,39.7
2024-04-13T16:55:30.426043+00:00,G08,25105968.630529903,4847236.0566599155,7849452.256826643,21220180.316554442,48.3
2024-04-13T16:55:30.426043+00:00,G10,-1830864.9354934487,17459831.790015154,20035612.21370372,22878829.876798827,40.8
2024-04-13T16:55:30.426043+00:00,G21,15801503.89088719,2149952.483521602,21809223.447661515,21674365.125815053,48.0
2024-04-13T16:55:30.426043+00:00,G27,23056053.521059435,13309143.185782012,-3323657.103573494,22272578.255846877,33.3
2024-04-13T16:55:30.426043+00:00,G28,5146963.467278967,25869191.955665138,-3151823.1421489352,23711235.229407743,39.3
2024-04-13T16:55:30.426043+00:00,G31,10440248.829837682,20560722.771361858,-13032501.179364612,24711690.268515963,27.9
2024-04-13T16:55:30.426043+00:00,G32,7599351.841970292,17765924.668655336,18520096.499018315,21327186.50085491,52.4
2024-04-13T16:55:31.426043+00:00,G02,14678943.062173711,-4616543.325483761,22117143.081686612,22702587.375834413,44.0
2024-04-13T16:55:31.426043+00:00,G08,25106785.425859302,4847866.589948148,7846532.463522525,21220415.37794021,47.6
2024-04-13T16:55:31.426043+00:00,G10,-1832982.9314532382,17461168.440284964,20034208.490436617,22879235.174260914,41.0
2024-04-13T16:55:31.426043+00:00,G21,15801956.162278907,2152563.6075568385,21808725.22229132,21674069.518649388,46.8
2024-04-13T16:55:31.426043+00:00,G27,23055608.13166359,13309194.492227871,-3326771.8643253436,22273167.060412202,37.7
2024-04-13T16:55:31.426043+00:00,G32,7597207.241867707,17765079.121280253,18521787.07943568,21327492.298334252,51.7
2024-04-13T16:55:31.426043+00:00,G28,5146733.820034385,25869618.814354435,-3148679.4239948555,23708433.34811358,31.5
2024-04-13T16:55:32.426043+00:00,G02,14679412.59301575,-4613891.540005507,22117417.44796458,22702131.40358758,41.7
2024-04-13T16:55:32.426043+00:00,G03,23103301.65869047,-12004636.300262049,4759153.571150533,24041887.368144028,29.9
2024-04-13T16:55:32.426043+00:00,G08,25107601.92362144,4848496.928915913,7843612.506771082,21220653.999170396,45.0
2024-04-13T16:55:32.426043+00:00,G10,-1835100.7036321647,17462505.12419238,20032804.344679113,22879632.09561849,41.2
2024-04-13T16:55:32.426043+00:00,G21,15802408.5792061,2155174.6336360467,21808226.556135982,21673766.12868661,45.8
2024-04-13T16:55:32.426043+00:00,G27,23055162.396399066,13309245.659671362,-3329886.5562791964,22273766.02100425,36.0
2024-04-13T16:55:32.426043+00:00,G28,5146504.15652122,25870045.287260983,-3145535.6880467334,23710321.457140077,34.6
2024-04-13T16:55:32.426043+00:00,G31,10439912.323659508,20564022.462072365,-13027403.875917533,24710564.834241226,28.0
2024-04-13T16:55:32.426043+00:00,G32,7595062.40090328,17764233.611880884,18523477.274811953,21327793.59365741,45.6
2024-04-13T16:55:33.426043+00:00,G02,14679882.289598927,-4611239.7534443205,22117691.363544337,22701663.73969486,41.0
2024-04-13T16:55:33.426043+00:00,G03,23102909.04131877,-12004105.35746752,4762311.412768698,24041422.396015566,31.3
2024-04-13T16:55:33.426043+00:00,G08,25108418.123790365,4849127.073607865,7840692.386584626,21220891.1545823,42.2
2024-04-13T16:55:33.426043+00:00,G10,-1837218.2519943519,17463841.841683626,20031399.776457682,22880020.32676763,47.5
2024-04-13T16:55:33.426043+00:00,G21,15802861.14162989,2157785.561582248,21807727.44923142,21673468.427494816,50.5
2024-04-13T16:55:33.426043+00:00,G27,23054716.315225814,13309296.6881666,-3333001.179566432,22274356.3262883,39.2
2024-04-13T16:55:33.426043+00:00,G28,5146274.471307414,25870471.384376798,-3142391.8607195728,23709875.94854821,33.2
2024-04-13T16:55:33.426043+00:00,G32,7592917.319145632,17763388.140517265,18525167.085088365,21328094.57487666,46.6
2024-04-13T16:55:34.426043+00:00,G02,14680352.151879165,-4608587.966079188,22117964.82839949,22701208.63995891,41.2
2024-04-13T16:55:34.426043+00:00,G03,23102516.12755153,-12003574.163151082,4765469.15187918,24040967.02150686,33.0
2024-04-13T16:55:34.426043+00:00,G08,25109234.026311103,4849757.024046091,7837772.103079532,21221132.498046454,46.3
2024-04-13T16:55:34.426043+00:00,G10,-1839335.5763824945,17465178.592628743,20029994.785878938,22880416.654817805,47.0
2024-04-13T16:55:34.426043+00:00,G21,15803313.849542068,2160396.3913956075,21807227.90157971,21673169.53968822,46.0
2024-04-13T16:55:34.426043+00:00,G27,23054269.888157032,13309347.577760898,-3336115.733949266,22274954.69357295,39.8
2024-04-13T16:55:34.426043+00:00,G28,5146044.766113781,25870897.102404747,-3139247.9663441507,23709410.68630986,37.2
2024-04-13T16:55:34.426043+00:00,G32,7590771.99661888,17762542.707231715,18526856.51024143,21328393.18286629,48.1
2024-04-13T16:55:35.426043+00:00,G02,14680822.179886086,-4605936.177773187,22118237.84254658,22700743.349295802,37.6
2024-04-13T16:55:35.426043+00:00,G08,25110049.631166127,4850386.780281384,7834851.656238202,21221369.932661835,42.9
2024-04-13T16:55:35.426043+00:00,G10,-1841452.6768410197,17466515.377024688,20028589.372916114,22880809.388123117,48.1
2024-04-13T16:55:35.426043+00:00,G21,15803766.702927737,2163007.123037159,21806727.91319037,21672867.05713676,43.1
2024-04-13T16:55:35.426043+00:00,G27,23053823.115176372,13309398.328505544,-3339230.2193940864,22275558.191221606,37.1
2024-04-13T16:55:35.426043+00:00,G28,5145815.040907798,25871322.44130555,-3136104.0052475645,23708950.484634653,34.4
2024-04-13T16:55:35.426043+00:00,G32,7588626.433378474,17761697.31207908,18528545.55022279,21328691.755955487,49.2
2024-04-13T16:55:36.426043+00:00,G02,14681292.373602808,-4603284.388651792,22118510.40597505,22700274.77799176,40.2
2024-04-13T16:55:36.426043+00:00,G08,25110864.938301157,4851016.342336262,7831931.046174608,21221608.86799594,40.5
2024-04-13T16:55:36.426043+00:00,G10,-1843569.553303929,17467852.19479901,20027183.53761537,22881202.40063192,47.8
2024-04-13T16:55:36.426043+00:00,G21,15804219.701760584,2165617.756402967,21806227.484085403,21672566.07530403,44.5
2024-04-13T16:55:36.426043+00:00,G27,23053375.99624384,13309448.940454088,-3342344.6360336486,22276147.86829782,37.6
2024-04-13T16:55:36.426043+00:00,G32,7586480.629442178,17760851.955099225,18530234.205013912,21328987.362507667,49.9
2024-04-13T16:55:36.426043+00:00,G28,5145585.293837196,25871747.40440412,-3132959.9528571675,23706145.91600696,23.8
2024-04-13T16:55:37.426043+00:00,G02,14681762.733012464,-4600632.598840224,22118782.518674456,22699809.801432572,39.8
2024-04-13T16:55:37.426043+00:00,G08,25111679.947679024,4851645.710246463,7829010.272941552,21221848.431537885,41.2
2024-04-13T16:55:37.426043+00:00,G10,-1845686.2057834286,17469189.045928486,20025777.27997113,22881588.537754934,47.9
2024-04-13T16:55:37.426043+00:00,G21,15804672.846023887,2168228.2914437796,21805726.614276342,21672265.37267479,46.0
2024-04-13T16:55:37.426043+00:00,G27,23052928.531394925,13309499.41365196,-3345458.98347325,22276755.553998735,36.1
2024-04-13T16:55:37.426043+00:00,G28,5145355.530248417,25872171.981716536,-3129815.8831096245,23708040.62121576,39.2
2024-04-13T16:55:37.426043+00:00,G32,7584334.584887169,17760006.636355557,18531922.47454936,21329285.377189893,50.1
2024-04-13T16:55:38.426043+00:00,G02,14682233.258118333,-4597980.8083500415,22119054.180646013,22699342.451643772,42.6
2024-04-13T16:55:38.426043+00:00,G08,25112494.65927253,4852274.884055762,7826089.336555804,21222084.051330626,42.0
2024-04-13T16:55:38.426043+00:00,G10,-1847802.634141961,17470525.93029519,20024370.600077413,22881981.864367656,49.1
2024-04-13T16:55:38.426043+00:00,G21,15805126.13570211,2170838.728117961,21805225.30377327,21671962.890123334,45.5
2024-04-13T16:55:38.426043+00:00,G27,23052480.720565386,13309549.748155614,-3348573.2620135145,22277346.138486274,36.6
2024-04-13T16:55:38.426043+00:00,G28,5145125.7446816135,25872596.18323756,-3126671.7220632834,23707577.732207026,40.1
2024-04-13T16:55:38.426043+00:00,G32,7582188.299726275,17759161.35588596,18533610.35881453,21329582.170356885,51.0
2024-04-13T16:55:39.426043+00:00,G02,14682703.948893707,-4595329.017361707,22119325.39187366,22698885.851189096,44.4
2024-04-13T16:55:39.426043+00:00,G08,25113309.073037077,4852903.863793913,7823168.237096972,21222317.611997668,41.1
2024-04-13T16:55:39.426043+00:00,G10,-1849918.8383854423,17471862.84787197,20022963.49793277,22882376.098391697,49.5
2024-04-13T16:55:39.426043+00:00,G21,15805579.570775848,2173449.0663606967,21804723.552590687,21671659.186056636,45.5
2024-04-13T16:55:39.426043+00:00,G27,23052032.563767213,13309599.94401282,-3351687.4714250653,22277935.536358997,35.8
2024-04-13T16:55:39.426043+00:00,G32,7580041.77400915,17758316.11374282,18535297.857765835,21329879.242727354,50.2
2024-04-13T16:55:40.426043+00:00,G02,14683174.805361059,-4592677.225778483,22119596.1523697,22698421.782041233,40.6
2024-04-13T16:55:40.426043+00:00,G08,25114123.18890799,4853532.649475506,7820246.9747165125,21222558.362154417,40.2
2024-04-13T16:55:40.426043+00:00,G10,-1852034.818492367,17473199.798614353,20021555.97355398,22882768.831697013,50.0
2024-04-13T16:55:40.426043+00:00,G21,15806033.151219085,2176059.3060702123,21804221.360750284,21671359.11163523,47.8
2024-04-13T16:55:40.426043+00:00,G27,23051584.06099846,13309650.001273058,-3354801.611575275,22278530.343799226,36.8
2024-04-13T16:55:40.426043+00:00,G28,5144666.112838803,25873443.448847756,-3120383.2006712137,23706666.64727289,37.3
2024-04-13T16:55:40.426043+00:00,G32,7577895.007787586,17757470.9099796,18536984.971357815,21330178.444024388,51.4
2024-04-13T16:55:40.426043+00:00,G03,23100152.419666592,-12000381.708833033,4784413.456747098,24035902.971658994,24.8
2024-04-13T16:55:41.426043+00:00,G02,14683645.827519093,-4590025.433637752,22119866.46213268,22697947.207862284,37.9
2024-04-13T16:55:41.426043+00:00,G03,23099757.435325228,-11999848.756950159,4787570.452303554,24037802.748337254,31.0
2024-04-13T16:55:41.426043+00:00,G08,25114937.006883245,4854161.241163727,7817325.549341021,21222792.48122843,37.5
2024-04-13T16:55:41.426043+00:00,G10,-1854150.5744141145,17474536.78246049,20020148.026976082,22883161.565002333,50.0
2024-04-13T16:55:41.426043+00:00,G21,15806486.877025072,2178669.447255163,21803718.72825248,21671054.81426113,44.5
2024-04-13T16:55:41.426043+00:00,G27,23051135.21223994,13309699.919987913,-3357915.6824504957,22279125.709646422,36.9
2024-04-13T16:55:41.426043+00:00,G28,5144436.266439056,25873866.512967147,-3117238.8401762587,23706191.47331086,39.1
2024-04-13T16:55:41.426043+00:00,G32,7575748.0010574255,17756625.744627316,18538671.69958939,21330473.73647265,51.7
2024-04-13T16:55:42.426043+00:00,G02,14684117.015309306,-4587373.6412985325,22120136.321128417,22697495.423667707,40.4
2024-04-13T16:55:42.426043+00:00,G08,25115750.526877645,4854789.638856784,7814403.961196118,21223036.826130036,35.8
2024-04-13T16:55:42.426043+00:00,G10,-1856266.106122938,17475873.799361993,20018739.658219945,22883552.76268849,48.2
2024-04-13T16:55:42.426043+00:00,G21,15806940.748159282,2181279.489764142,21803215.655128486,21670756.798965417,45.3
2024-04-13T16:55:42.426043+00:00,G27,23050686.01746852,13309749.700208921,-3361029.6840667473,22279713.920904342,36.3
2024-04-13T16:55:42.426043+00:00,G32,7573600.753911006,17755780.617755376,18540358.042383257,21330772.623665765,51.5
2024-04-13T16:55:42.426043+00:00,G28,5144206.3978762925,25874289.20121979,-3114094.388958369,23703388.405401897,26.1
2024-04-13T16:55:43.426043+00:00,G02,14684588.368793892,-4584721.8484405335,22120405.729391925,22697022.943514895,40.6
2024-04-13T16:55:43.426043+00:00,G08,25116563.748896465,4855417.842623509,7811482.210182212,21223274.888953257,35.7
2024-04-13T16:55:43.426043+00:00,G10,-1858381.4135758784,17477210.849260718,20017330.867316753,22883943.08786376,47.0
2024-04-13T16:55:43.426043+00:00,G21,15807394.764620202,2183889.433636388,21802712.14137285,21670453.72310656,46.0
2024-04-13T16:55:43.426043+00:00,G27,23050236.47669008,13309799.341984946,-3364143.616236353,22280306.87862149,38.4
2024-04-13T16:55:43.426043+00:00,G32,7571453.266335876,17754935.529391546,18542043.99974479,21331067.916114025,52.8
2024-04-13T16:55:44.426043+00:00,G02,14685059.887911495,-4582070.055438682,22120674.686887477,22696564.877241928,44.7
2024-04-13T16:55:44.426043+00:00,G03,23098570.696770065,-11998248.377728753,4797040.8951715585,24036458.193280265,31.5
2024-04-13T16:55:44.426043+00:00,G08,25117376.672907624,4856045.852503714,7808560.296333726,21223503.91256369,43.2
2024-04-13T16:55:44.426043+00:00,G10,-1860496.4967157068,17478547.932089478,20015921.654307194,22884335.227861673,51.4
2024-04-13T16:55:44.426043+00:00,G21,15807848.926373774,2186499.2787238006,21802208.187016226,21670155.742711283,45.4
2024-04-13T16:55:44.426043+00:00,G27,23049786.58989447,13309848.845366308,-3367257.478884724,22280905.594910488,40.6
2024-04-13T16:55:44.426043+00:00,G32,7569305.538409361,17754090.479599312,18543729.571608555,21331365.02338493,49.9
2024-04-13T16:55:44.426043+00:00,G28,5143746.602995772,25875133.43367201,-3107805.3369115405,23702457.846024763,30.0
2024-04-13T16:55:45.426043+00:00,G02,14685531.572681995,-4579418.26221089,22120943.193625815,22696104.6820424,42.0
2024-04-13T16:55:45.426043+00:00,G03,23098174.525282275,-11997714.414152259,4800197.503445927,24035990.53381827,29.8
2024-04-13T16:55:45.426043+00:00,G08,25118189.29883328,4856673.668501496,7805638.2198501,21223738.066538133,38.9
2024-04-13T16:55:45.426043+00:00,G10,-1862611.3555084476,17479885.047795836,20014512.019216426,22884728.554474395,45.4
2024-04-13T16:55:45.426043+00:00,G21,15808303.23341544,2189109.0250476673,21801703.79205657,21669853.539363313,46.6
2024-04-13T16:55:45.426043+00:00,G27,23049336.357044086,13309898.210406445,-3370371.272126503,22281492.863856655,40.6
2024-04-13T16:55:45.426043+00:00,G32,7567157.570183247,17753245.46843178,18545414.75792948,21331665.725400694,48.3
2024-04-13T16:55:45.426043+00:00,G28,5143516.674783248,25875554.981159426,-3104660.711711898,23701994.049604703,27.1
2024-04-13T16:55:46.426043+00:00,G02,14686003.423082585,-4576766.468914812,22121211.24959338,22695652.897847824,41.1
2024-04-13T16:55:46.426043+00:00,G08,25119001.626639653,4857301.290655681,7802715.980771882,21223975.221950036,37.1
2024-04-13T16:55:46.426043+00:00,G10,-1864725.9899369963,17481222.196337804,20013101.96205857,22885120.101164907,47.8
2024-04-13T16:55:46.426043+00:00,G21,15808757.68570466,2191718.6724229082,21801198.956531767,21669561.526942503,43.3
2024-04-13T16:55:46.426043+00:00,G27,23048885.778151583,13309947.43715331,-3373484.9957287163,22282084.94906291,40.9
2024-04-13T16:55:46.426043+00:00,G28,5143286.727787199,25875976.146186873,-3101516.045103241,23703878.249782424,42.1
2024-04-13T16:55:46.426043+00:00,G32,7565009.361629593,17752400.49591079,18547099.558724932,21331960.703745034,47.8
2024-04-13T16:55:47.426043+00:00,G02,14686475.439153824,-4574114.675352132,22121478.854812585,22695179.824387603,39.0
2024-04-13T16:55:47.426043+00:00,G08,25119813.65628181,4857928.718995534,7799793.579180477,21224217.437925074,37.4
2024-04-13T16:55:47.426043+00:00,G10,-1866840.3999252524,17482559.377636325,20011691.48288687,22885515.207699835,46.6
2024-04-13T16:55:47.426043+00:00,G21,15809212.283251286,2194328.2209537523,21800693.680423703,21669260.85921369,42.5
2024-04-13T16:55:47.426043+00:00,G27,23048434.853190757,13309996.525659164,-3376598.6497269734,22282672.25290951,42.4
2024-04-13T16:55:47.426043+00:00,G28,5143056.758348432,25876396.935358625,-3098371.2878119797,23703406.67056525,48.1
2024-04-13T16:55:47.426043+00:00,G31,10437397.703711806,20588730.951942075,-12989138.496126577,24702169.744400516,29.8
2024-04-13T16:55:47.426043+00:00,G32,7562860.912856415,17751555.56211157,18548783.973905735,21332259.590938147,49.5
2024-04-13T16:55:48.426043+00:00,G02,14686947.620811563,-4571462.882025002,22121746.00923515,22694734.950479254,40.3
2024-04-13T16:55:48.426043+00:00,G08,25120625.38774848,4858555.953577323,7796871.01503548,21224454.279233053,38.6
2024-04-13T16:55:48.426043+00:00,G10,-1868954.5854851939,17483896.591667928,20010280.58169592,22885906.754390344,46.2
2024-04-13T16:55:48.426043+00:00,G21,15809667.026028981,2196937.6705370313,21800187.96375445,21668956.561839595,36.4
2024-04-13T16:55:48.426043+00:00,G27,23047983.582153108,13310045.47597403,-3379712.234035824,22283256.834522143,44.5
2024-04-13T16:55:48.426043+00:00,G28,5142826.768223794,25876817.34535614,-3095226.4646439687,23702937.778681614,48.3
2024-04-13T16:55:48.426043+00:00,G32,7560712.223889558,17750710.66707732,18550468.003446896,21332560.60705783,47.7
2024-04-13T16:55:48.426043+00:00,G03,23096984.232559253,-11996111.007462345,4809666.732656547,24032307.893887263,23.8
2024-04-13T16:55:49.426043+00:00,G02,14687419.96810395,-4568811.088692376,22122012.712887783,22694283.75959208,40.5
2024-04-13T16:55:49.426043+00:00,G03,23096586.88083504,-11995576.040035285,4812822.90287431,24034191.5116639,35.2
2024-04-13T16:55:49.426043+00:00,G08,25121436.820973538,4859182.99441402,7793948.288494517,21224695.622697208,43.1
2024-04-13T16:55:49.426043+00:00,G10,-1871068.5465388391,17485233.8383523,20008869.25854031,22886300.36020655,42.0
2024-04-13T16:55:49.426043+00:00,G21,15810121.913986262,2199547.0209246967,21799681.806574136,21668670.238189768,37.1
2024-04-13T16:55:49.426043+00:00,G27,23047531.965035077,13310094.288147725,-3382825.748534671,22283844.13836874,45.7
2024-04-13T16:55:49.426043+00:00,G28,5142596.757358403,25877237.376181863,-3092081.575619234,23702467.106875766,46.2
2024-04-13T16:55:49.426043+00:00,G32,7558563.294711948,17749865.810833894,18552151.64735751,21332855.899506092,47.4
2024-04-13T16:55:50.426043+00:00,G02,14687892.481021902,-4566159.295434674,22122278.965764754,22693828.066548724,39.0
2024-04-13T16:55:50.426043+00:00,G03,23096189.2302813,-11995040.816338766,4815978.994209036,24033737.323769998,33.8
2024-04-13T16:55:50.426043+00:00,G08,25122247.955943484,4859809.841560032,7791025.39952534,21224931.87069778,44.2
2024-04-13T16:55:50.426043+00:00,G10,-1873182.2830771422,17486571.117652558,20007457.513428766,22886691.906897064,45.6
2024-04-13T16:55:50.426043+00:00,G21,15810576.94713522,2202156.272234487,21799175.208862085,21668381.541310325,36.9
2024-04-13T16:55:50.426043+00:00,G27,23047080.00182987,13310142.962230425,-3385939.1931253504,22284437.445090245,43.8
2024-04-13T16:55:50.426043+00:00,G28,5142366.725701114,25877657.027831156,-3088936.6208108747,23701995.24845511,47.8
2024-04-13T16:55:50.426043+00:00,G32,7556414.125424706,17749020.9934541,18553834.905553572,21333154.193391804,48.3
2024-04-13T16:55:51.426043+00:00,G02,14688365.15954116,-4563507.502417284,22122544.767851856,22693379.2837916,34.2
2024-04-13T16:55:51.426043+00:00,G08,25123058.79260592,4860436.495039467,7788102.348235883,21225167.804594442,43.8
